message_id,user_id,conversation_type,group_id,business_id,sender_user_id,created_at,message_text,media_type,media_id,forwarded_count,normalized_text,message_opened,message_replied,reaction_time_minutes,notification_dismissed,muted_after_message,message_reported,weak_action,template,do_not_disturb_window,user_opened_30d,user_replied_30d,user_dismissed_30d,user_reported_30d,group_type,role,joined_at,messages_sent_30d_x,group_messages_read,group_replies_sent,notifications_dismissed_30d,group_muted_by_user,display_name,brand_name,business_category,business_verified,official_domain,domain_used_by_sender,business_account_age_days,messages_sent_30d_y,business_reports_30d,domain_used_by_sender_age_days,why_user_knows_account,last_activity_at,allows_promotions,promotions_opted_out_at,business_activity_count,messages_opened_30d,business_messages_dismissed,messages_replied_30d,last_reply_at,has_business_relationship,load_notifications_sent,load_notifications_dismissed,leakage_group
message_0045,u_009,group,group_005,,u_050,2026-04-12 07:31,SECURITY: OTP risk found. Verify at account-login.in before access is blocked.,,,0,security: otp risk found. verify at account-login.in before access is blocked.,1,0,9,0,0,0,digest,security otp risk found verify at account login in before access is blocked,22:00-08:30,118,41,12,0,marketplace,member,2026-03-26,8,8,1,2,0,,,,,,,,,,,,,,,,,,,,,9.357142857142858,0.8571428571428571,leak-9741fb20959d4a89
message_0052,u_007,group,group_005,,u_052,2026-06-21 12:12,Wallet cashback reminder: selected items in your cart have an extra benefit today. Reply STOP to unsubscribe.,,,0,wallet cashback reminder: selected items in your cart have an extra benefit today. reply stop to unsubscribe.,0,0,,1,1,0,mute,wallet cashback reminder selected items in your cart have an extra benefit today reply stop to unsubscribe,22:00-07:00,44,6,68,2,marketplace,member,2026-04-12,0,3,0,4,0,,,,,,,,,,,,,,,,,,,,,8.0,3.642857142857143,leak-e382848233c2943f
message_0290,u_018,business,,business_030,,2026-06-19 17:03,"You just dropped something...

A membership, event, or entertainment update is available for your account.

Unlock benefits, watchlist updates, or booking details from the app whenever convenient.

Reply STOP to unsubscribe",,,0,"you just dropped something... a membership, event, or entertainment update is available for your account. unlock benefits, watchlist updates, or booking details from the app whenever convenient. reply stop to unsubscribe",1,0,120,0,0,0,digest,you just dropped something a membership event or entertainment update is available for your account unlock benefits watchlist updates or booking details from the app whenever convenient reply stop to unsubscribe,22:30-07:30,100,31,47,1,,,,,,,,,Netflix,Netflix,streaming,1,netflix.com,netflix.com,2010,2490,5,1570,book_adaptation_watchlist,2026-03-17 08:25,0,,5,6,0,0,,1,6.714285714285714,3.0,leak-5f00b96a44c272e2
message_0063,u_003,business,,business_004,,2026-04-21 07:17,Dr Mehra's video consult is confirmed for tomorrow at 10 AM. Keep previous reports ready. This update is from Apollo 24|7.,,,0,dr mehra's video consult is confirmed for tomorrow at 10 am. keep previous reports ready. this update is from apollo 24|7.,1,1,2,0,0,0,notify,dr mehra s video consult is confirmed for tomorrow at <num> am keep previous reports ready this update is from apollo <num> <num>,21:30-07:30,59,14,24,1,,,,,,,,,Apollo 24|7,Apollo 24|7,healthcare,1,apollo247.com,apollo247.com,1048,1372,6,816,upcoming_clinic_appointment,2026-07-17 23:55,0,,2,6,1,1,2026-07-17 23:55,1,5.642857142857143,1.7142857142857142,leak-263969a566319710
message_0173,u_009,group,group_005,,u_050,2026-07-10 17:17,"Selling a barely used kurta set, size M. Pickup near Gate 2 this weekend, DM if interested.",,,0,"selling a barely used kurta set, size m. pickup near gate 2 this weekend, dm if interested.",0,0,,1,1,0,mute,selling a barely used kurta set size m pickup near gate <num> this weekend dm if interested,22:00-08:30,118,41,12,0,marketplace,member,2026-03-26,8,8,1,2,0,,,,,,,,,,,,,,,,,,,,,9.357142857142858,0.8571428571428571,leak-aeca83eb23e7b20c
message_0280,u_014,group,group_017,,u_041,2026-04-13 12:03,Doctor changed the dosage from tonight. I sent the photo of prescription in the family chat.,,,0,doctor changed the dosage from tonight. i sent the photo of prescription in the family chat.,1,1,2,0,0,0,notify,doctor changed the dosage from tonight i sent the photo of prescription in the family chat,21:30-06:30,72,19,27,3,caregiving,admin,2023-02-13,18,18,9,1,0,,,,,,,,,,,,,,,,,,,,,4.571428571428571,1.9285714285714286,leak-c6eaadf21838d9b1
message_0086,u_009,group,group_005,,u_049,2026-05-17 17:39,Same message appeared in two resale threads today from new numbers with different payment links.,,,0,same message appeared in two resale threads today from new numbers with different payment links.,1,0,9,0,0,0,digest,same message appeared in two resale threads today from new numbers with different payment links,22:00-08:30,118,41,12,0,marketplace,member,2026-03-26,8,8,1,2,0,,,,,,,,,,,,,,,,,,,,,9.357142857142858,0.8571428571428571,leak-f7b472a63f250029
message_0040,u_001,group,group_001,,u_051,2026-03-26 12:03,Sharing this here: natural health cure. Read till end and send to all groups.,,,12,sharing this here: natural health cure. read till end and send to all groups.,0,0,,1,1,0,mute,sharing this here natural health cure read till end and send to all groups,22:00-07:00,45,8,14,2,family,admin,2023-06-13,2,2,0,4,1,,,,,,,,,,,,,,,,,,,,,4.357142857142857,1.0,leak-8aa7ccba92744cd0
message_0156,u_014,business,,business_032,,2026-07-11 07:39,Caregiver order is packed and will be delivered before 7 PM. This update is from Green Cross Pharmacy.,,,0,caregiver order is packed and will be delivered before 7 pm. this update is from green cross pharmacy.,1,1,2,0,0,0,notify,caregiver order is packed and will be delivered before <num> pm this update is from green cross pharmacy,21:30-06:30,72,19,27,3,,,,,,,,,Green Cross Pharmacy,Green Cross Pharmacy,healthcare,0,,greencrosspharmacy.in,420,74,0,390,prescription_refill,2026-07-17 23:55,0,,5,6,1,2,2026-07-17 23:55,1,4.571428571428571,1.9285714285714286,leak-cc29025728cefcfd
message_0132,u_035,group,group_016,,u_051,2026-06-05 07:12,Good morning. Stay positive and send this to ten people you care about.,,,12,good morning. stay positive and send this to ten people you care about.,0,0,,1,1,0,mute,good morning stay positive and send this to ten people you care about,23:30-07:30,91,26,28,0,dance_class,member,2024-09-03,5,5,1,0,0,,,,,,,,,,,,,,,,,,,,,9.714285714285714,2.0,leak-485abd71c8678a3a
message_0016,u_006,group,group_008,,u_051,2026-07-06 12:39,"Sharing this here: share in all groups before tonight. Don't ignore, very important.",,,12,"sharing this here: share in all groups before tonight. don't ignore, very important.",0,0,,1,1,0,mute,sharing this here share in all groups before tonight don t ignore very important,21:00-06:00,80,23,39,2,extended_family,member,2023-02-05,7,8,0,5,0,,,,,,,,,,,,,,,,,,,,,5.857142857142857,2.142857142857143,leak-abca06ab33512273
message_0026,u_002,group,group_005,,u_052,2026-04-26 17:39,Congrats! Number selected for voucher. Claim before midnight using link.,,,0,congrats! number selected for voucher. claim before midnight using link.,0,0,,1,1,1,mute,congrats number selected for voucher claim before midnight using link,23:00-08:00,52,11,19,4,marketplace,member,2026-07-17,12,12,3,1,0,,,,,,,,,,,,,,,,,,,,,7.357142857142857,1.3571428571428572,leak-eca939a2ca9f9e28
message_0388,u_040,personal,,,u_054,2026-06-12 12:52,I found one land listing near the highway but it looks like a broker forward. Check only if you are interested.,,,0,i found one land listing near the highway but it looks like a broker forward. check only if you are interested.,1,0,120,0,0,0,digest,i found one land listing near the highway but it looks like a broker forward check only if you are interested,00:00-07:00,17,2,81,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.928571428571429,5.357142857142857,leak-905f9f3a18e7b728
message_0116,u_033,group,group_005,,u_048,2026-03-03 17:39,"Imported recliner discount today only. Warehouse pickup, cash or UPI accepted.",,,0,"imported recliner discount today only. warehouse pickup, cash or upi accepted.",0,0,,1,1,0,mute,imported recliner discount today only warehouse pickup cash or upi accepted,22:00-08:00,21,3,77,3,marketplace,member,2026-04-16,2,4,0,9,1,,,,,,,,,,,,,,,,,,,,,11.071428571428571,5.5,leak-a152535249d0482c
message_0005,u_003,business,,business_004,,2026-04-20 17:31,"Dear Customer,

Your health-related update is ready for review.

Please check appointment, prescription, claim, or pickup details in the registered app before the scheduled time.

Team Care Services",,,0,"dear customer, your health-related update is ready for review. please check appointment, prescription, claim, or pickup details in the registered app before the scheduled time. team care services",1,1,2,0,0,0,notify,dear customer your health related update is ready for review please check appointment prescription claim or pickup details in the registered app before the scheduled time team care services,21:30-07:30,59,14,24,1,,,,,,,,,Apollo 24|7,Apollo 24|7,healthcare,1,apollo247.com,apollo247.com,1048,1372,6,816,upcoming_clinic_appointment,2026-07-17 23:55,0,,2,6,1,1,2026-07-17 23:55,1,5.642857142857143,1.7142857142857142,leak-7673a5df5539e4e7
message_0004,u_001,business,,business_001,,2026-04-10 12:24,"Hi Customer,

Your order ending 4821 has been packed and is expected to reach the local hub today.

You can check delivery details and delivery-code instructions in your Amazon app.

Team Amazon",,,0,"hi customer, your order ending 4821 has been packed and is expected to reach the local hub today. you can check delivery details and delivery-code instructions in your amazon app. team amazon",1,1,2,0,0,0,notify,hi customer your order ending <num> has been packed and is expected to reach the local hub today you can check delivery details and delivery code instructions in your amazon app team amazon,22:00-07:00,45,8,14,2,,,,,,,,,Amazon India,Amazon India,ecommerce_delivery,1,amazon.in,amazon.in,937,1243,3,729,recent_grocery_delivery,2026-07-17 23:55,0,,3,5,1,0,,1,4.357142857142857,1.0,leak-402014ed8e46359b
message_0115,u_033,group,group_005,,u_048,2026-07-09 12:31,"Selling a barely used kurta set, size M. Pickup near Gate 2 this weekend, DM if interested.",,,0,"selling a barely used kurta set, size m. pickup near gate 2 this weekend, dm if interested.",0,0,,1,1,0,mute,selling a barely used kurta set size m pickup near gate <num> this weekend dm if interested,22:00-08:00,21,3,77,3,marketplace,member,2026-04-16,2,4,0,9,1,,,,,,,,,,,,,,,,,,,,,11.071428571428571,5.5,leak-51703836a24ca826
message_0143,u_004,group,group_005,,u_049,2026-04-05 17:17,"Wallet KYC incomplete. Open link and confirm card number, PIN and OTP to continue payments.",,,0,"wallet kyc incomplete. open link and confirm card number, pin and otp to continue payments.",0,0,,1,1,1,mute,wallet kyc incomplete open link and confirm card number pin and otp to continue payments,00:00-06:30,66,17,29,3,marketplace,admin,2025-10-25,12,12,3,2,0,,,,,,,,,,,,,,,,,,,,,7.785714285714286,2.0714285714285716,leak-e1b7b391eb4289ba
message_0082,u_035,group,group_012,,u_048,2026-04-07 12:12,Faculty Advising reminder: approval form closes at 5 PM. Upload the offer letter before the portal locks.,,,0,faculty advising reminder: approval form closes at 5 pm. upload the offer letter before the portal locks.,0,0,,1,1,0,mute,faculty advising reminder approval form closes at <num> pm upload the offer letter before the portal locks,23:30-07:30,91,26,28,0,college_faculty,member,2025-04-17,11,11,2,3,0,,,,,,,,,,,,,,,,,,,,,9.714285714285714,2.0,leak-fb5a812bdc93260b
message_0336,u_033,business,,business_067,,2026-03-25 07:39,"Reminder: your account has a shopping offer available.

Selected products and saved items may have extra discounts today.

Tap below to view current balance or offer details.

Reply STOP to unsubscribe",,,0,reminder: your account has a shopping offer available. selected products and saved items may have extra discounts today. tap below to view current balance or offer details. reply stop to unsubscribe,0,0,,1,1,0,mute,reminder your account has a shopping offer available selected products and saved items may have extra discounts today tap below to view current balance or offer details reply stop to unsubscribe,22:00-08:00,21,3,77,3,,,,,,,,,Target,Target,retail,1,target.com,target.com,3379,4081,6,2643,old_retail_subscription,2026-03-16 17:35,0,2026-06-09 09:35,7,1,9,0,,1,11.071428571428571,5.5,leak-9c0cf888501e541a
message_0249,u_004,group,group_004,,u_046,2026-06-17 07:57,Can you join the 4 PM review? Client asked for failed-payment counts and retry backlog before we send the final note.,,,0,can you join the 4 pm review? client asked for failed-payment counts and retry backlog before we send the final note.,1,1,2,0,0,0,notify,can you join the <num> pm review client asked for failed payment counts and retry backlog before we send the final note,00:00-06:30,66,17,29,3,coworker,admin,2024-05-13,13,13,4,0,0,,,,,,,,,,,,,,,,,,,,,7.785714285714286,2.0714285714285716,leak-38ebe834b6cc2511
message_0154,u_018,business,,business_060,,2026-06-21 12:24,Courier pickup reminder. Keep the item packed with accessories and confirm pickup code only after handover. This update is from Shopee.,,,0,courier pickup reminder. keep the item packed with accessories and confirm pickup code only after handover. this update is from shopee.,1,1,2,0,0,0,notify,courier pickup reminder keep the item packed with accessories and confirm pickup code only after handover this update is from shopee,22:30-07:30,100,31,47,1,,,,,,,,,Shopee,Shopee,ecommerce,1,shopee.sg,shopee.sg,3120,3780,8,2440,recent_return_pickup,2026-07-17 23:55,1,,8,7,0,1,2026-07-17 23:55,1,6.714285714285714,3.0,leak-a64a86ced2cb31ac
message_0322,u_028,group,group_019,,u_052,2026-04-25 12:12,Guaranteed 3 percent daily return in crypto arbitrage. First 20 members get private entry link.,,,4,guaranteed 3 percent daily return in crypto arbitrage. first 20 members get private entry link.,0,0,,1,1,1,mute,guaranteed <num> percent daily return in crypto arbitrage first <num> members get private entry link,23:30-07:30,42,5,45,1,finance_help,member,2025-06-24,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,9.0,2.5,leak-0ff820f4a9e50b16
message_0384,u_036,personal,,,u_047,2026-06-05 07:24,Car service pickup is here. Please confirm if keys are with security or should I wait near basement entry.,,,0,car service pickup is here. please confirm if keys are with security or should i wait near basement entry.,1,1,2,0,0,0,notify,car service pickup is here please confirm if keys are with security or should i wait near basement entry,22:00-07:00,98,29,33,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.571428571428571,1.9285714285714286,leak-6855fd49b1f75373
